SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/1590,['school bus' 'iPod' 'fly' 'German shepherd' 'desk' 'seashore' 'oboe' 'lesser panda' 'gasmask' 'brain coral'],56.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1590,['school bus' 'iPod' 'fly' 'German shepherd' 'desk' 'seashore' 'oboe' 'lesser panda' 'gasmask' 'brain coral'],54.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1591,['sea cucumber' 'bannister' 'cockroach' 'punching bag' 'sports car' 'dining table' 'Arabian camel' 'coral reef' 'spider web' 'German shepherd'],56.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1591,['sea cucumber' 'bannister' 'cockroach' 'punching bag' 'sports car' 'dining table' 'Arabian camel' 'coral reef' 'spider web' 'German shepherd'],55.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1592,['vestment' 'dumbbell' 'sea slug' 'neck brace' 'rocking chair' 'torch' 'teddy' 'picket fence' 'go-kart' 'scoreboard'],43.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1592,['vestment' 'dumbbell' 'sea slug' 'neck brace' 'rocking chair' 'torch' 'teddy' 'picket fence' 'go-kart' 'scoreboard'],48.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1593,['school bus' 'umbrella' 'trolleybus' 'cliff' 'chest' 'bullfrog' 'apron' 'bighorn' 'espresso' 'bullet train'],58.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1593,['school bus' 'umbrella' 'trolleybus' 'cliff' 'chest' 'bullfrog' 'apron' 'bighorn' 'espresso' 'bullet train'],60.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1594,['space heater' 'orangutan' 'sports car' 'chimpanzee' 'dragonfly' 'tractor' 'grasshopper' 'umbrella' 'CD player' 'crane'],46.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1594,['space heater' 'orangutan' 'sports car' 'chimpanzee' 'dragonfly' 'tractor' 'grasshopper' 'umbrella' 'CD player' 'crane'],52.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1595,['gazelle' 'snail' 'fur coat' 'teapot' 'projectile' 'maypole' 'military uniform' 'bell pepper' 'fountain' 'tractor'],50.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1595,['gazelle' 'snail' 'fur coat' 'teapot' 'projectile' 'maypole' 'military uniform' 'bell pepper' 'fountain' 'tractor'],52.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1596,['Arabian camel' 'dam' 'lifeboat' 'snorkel' 'jinrikisha' 'dumbbell' 'nail' 'espresso' 'plunger' 'cliff dwelling'],53.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1596,['Arabian camel' 'dam' 'lifeboat' 'snorkel' 'jinrikisha' 'dumbbell' 'nail' 'espresso' 'plunger' 'cliff dwelling'],54.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1597,['teapot' 'desk' 'snorkel' 'space heater' 'bison' 'triumphal arch' 'police van' 'sock' 'barrel' 'broom'],50.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1597,['teapot' 'desk' 'snorkel' 'space heater' 'bison' 'triumphal arch' 'police van' 'sock' 'barrel' 'broom'],53.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1598,['pill bottle' 'backpack' 'bannister' 'wooden spoon' 'snorkel' 'Arabian camel' 'sewing machine' 'beacon' 'computer keyboard' 'volleyball'],47.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1598,['pill bottle' 'backpack' 'bannister' 'wooden spoon' 'snorkel' 'Arabian camel' 'sewing machine' 'beacon' 'computer keyboard' 'volleyball'],46.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1599,['obelisk' 'confectionery' 'sock' 'umbrella' 'hog' 'goldfish' 'teddy' 'tarantula' 'suspension bridge' 'dugong'],55.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1599,['obelisk' 'confectionery' 'sock' 'umbrella' 'hog' 'goldfish' 'teddy' 'tarantula' 'suspension bridge' 'dugong'],58.20%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/1600,['thatch' 'chain' 'turnstile' 'sock' 'basketball' 'golden retriever' 'standard poodle' 'plate' 'pretzel' 'walking stick'],44.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1600,['thatch' 'chain' 'turnstile' 'sock' 'basketball' 'golden retriever' 'standard poodle' 'plate' 'pretzel' 'walking stick'],51.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1601,['bannister' 'stopwatch' 'refrigerator' 'rocking chair' 'nail' 'parking meter' 'space heater' 'school bus' 'orange' 'Egyptian cat'],46.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1601,['bannister' 'stopwatch' 'refrigerator' 'rocking chair' 'nail' 'parking meter' 'space heater' 'school bus' 'orange' 'Egyptian cat'],45.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1602,['bathtub' 'beer bottle' 'fountain' 'coral reef' 'cliff dwelling' 'academic gown' 'miniskirt' 'boa constrictor' 'guinea pig' 'pill bottle'],47.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1602,['bathtub' 'beer bottle' 'fountain' 'coral reef' 'cliff dwelling' 'academic gown' 'miniskirt' 'boa constrictor' 'guinea pig' 'pill bottle'],49.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1603,['kimono' 'goldfish' 'broom' 'plunger' 'centipede' 'barbershop' 'viaduct' 'cockroach' 'bullet train' 'rugby ball'],54.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1603,['kimono' 'goldfish' 'broom' 'plunger' 'centipede' 'barbershop' 'viaduct' 'cockroach' 'bullet train' 'rugby ball'],55.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1604,['sewing machine' 'German shepherd' 'abacus' 'African elephant' 'cannon' 'black widow' 'miniskirt' 'academic gown' 'CD player' 'remote control'],46.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1604,['sewing machine' 'German shepherd' 'abacus' 'African elephant' 'cannon' 'black widow' 'miniskirt' 'academic gown' 'CD player' 'remote control'],46.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1605,['beach wagon' 'sandal' 'potpie' 'golden retriever' 'confectionery' 'wok' 'centipede' 'magnetic compass' 'goldfish' 'barn'],58.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1605,['beach wagon' 'sandal' 'potpie' 'golden retriever' 'confectionery' 'wok' 'centipede' 'magnetic compass' 'goldfish' 'barn'],56.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1606,['water tower' 'desk' 'wok' 'seashore' 'punching bag' 'vestment' 'moving van' 'academic gown' 'convertible' 'military uniform'],59.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1606,['water tower' 'desk' 'wok' 'seashore' 'punching bag' 'vestment' 'moving van' 'academic gown' 'convertible' 'military uniform'],59.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1607,['chain' 'binoculars' 'backpack' 'academic gown' 'black widow' 'punching bag' 'goldfish' 'water tower' 'slug' 'basketball'],50.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1607,['chain' 'binoculars' 'backpack' 'academic gown' 'black widow' 'punching bag' 'goldfish' 'water tower' 'slug' 'basketball'],52.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1608,['Labrador retriever' 'suspension bridge' 'comic book' 'sock' 'triumphal arch' 'ice lolly' 'beer bottle' 'Yorkshire terrier' 'viaduct' 'teddy'],43.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1608,['Labrador retriever' 'suspension bridge' 'comic book' 'sock' 'triumphal arch' 'ice lolly' 'beer bottle' 'Yorkshire terrier' 'viaduct' 'teddy'],43.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1609,['sewing machine' 'mashed potato' 'Yorkshire terrier' 'convertible' 'pretzel' 'chain' 'beach wagon' 'teapot' 'rocking chair' 'chimpanzee'],43.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1609,['sewing machine' 'mashed potato' 'Yorkshire terrier' 'convertible' 'pretzel' 'chain' 'beach wagon' 'teapot' 'rocking chair' 'chimpanzee'],46.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1610,['basketball' 'gasmask' 'teapot' 'picket fence' 'volleyball' 'seashore' 'barbershop' 'lakeside' 'American lobster' 'crane'],48.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1610,['basketball' 'gasmask' 'teapot' 'picket fence' 'volleyball' 'seashore' 'barbershop' 'lakeside' 'American lobster' 'crane'],52.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1611,['scorpion' 'rocking chair' 'spider web' 'gondola' 'brown bear' 'tractor' 'scoreboard' 'cougar' 'pretzel' 'basketball'],50.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1611,['scorpion' 'rocking chair' 'spider web' 'gondola' 'brown bear' 'tractor' 'scoreboard' 'cougar' 'pretzel' 'basketball'],54.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1612,['beer bottle' 'trolleybus' 'king penguin' 'beacon' 'dragonfly' 'Christmas stocking' 'mushroom' 'thatch' 'space heater' 'projectile'],54.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1612,['beer bottle' 'trolleybus' 'king penguin' 'beacon' 'dragonfly' 'Christmas stocking' 'mushroom' 'thatch' 'space heater' 'projectile'],56.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1613,['lion' 'swimming trunks' 'chain' 'suspension bridge' 'cardigan' 'potpie' 'hog' 'German shepherd' 'desk' 'banana'],51.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1613,['lion' 'swimming trunks' 'chain' 'suspension bridge' 'cardigan' 'potpie' 'hog' 'German shepherd' 'desk' 'banana'],53.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1614,['torch' 'hog' 'beaker' 'mashed potato' 'golden retriever' 'rugby ball' 'scorpion' 'crane' 'butcher shop' 'backpack'],56.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1614,['torch' 'hog' 'beaker' 'mashed potato' 'golden retriever' 'rugby ball' 'scorpion' 'crane' 'butcher shop' 'backpack'],55.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1615,['American lobster' 'Yorkshire terrier' 'brass' 'pay-phone' 'crane' 'swimming trunks' 'fly' 'sports car' 'moving van' 'snail'],58.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1615,['American lobster' 'Yorkshire terrier' 'brass' 'pay-phone' 'crane' 'swimming trunks' 'fly' 'sports car' 'moving van' 'snail'],58.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1616,['Arabian camel' 'pop bottle' 'beach wagon' 'bow tie' 'limousine' 'beacon' 'sea slug' 'hog' 'obelisk' 'comic book'],54.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1616,['Arabian camel' 'pop bottle' 'beach wagon' 'bow tie' 'limousine' 'beacon' 'sea slug' 'hog' 'obelisk' 'comic book'],55.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1617,['barbershop' 'beach wagon' 'swimming trunks' 'brown bear' 'lion' 'magnetic compass' 'butcher shop' 'mashed potato' 'bullfrog' 'organ'],54.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1617,['barbershop' 'beach wagon' 'swimming trunks' 'brown bear' 'lion' 'magnetic compass' 'butcher shop' 'mashed potato' 'bullfrog' 'organ'],56.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1618,['bathtub' 'swimming trunks' 'barn' 'rocking chair' 'pretzel' 'computer keyboard' 'meat loaf' 'sea slug' 'comic book' 'sea cucumber'],49.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1618,['bathtub' 'swimming trunks' 'barn' 'rocking chair' 'pretzel' 'computer keyboard' 'meat loaf' 'sea slug' 'comic book' 'sea cucumber'],48.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1619,['flagpole' 'dam' 'reel' 'fountain' 'Chihuahua' 'butcher shop' 'chain' 'barrel' 'bighorn' 'banana'],47.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1619,['flagpole' 'dam' 'reel' 'fountain' 'Chihuahua' 'butcher shop' 'chain' 'barrel' 'bighorn' 'banana'],46.40%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/1620,['scorpion' 'ice cream' 'tailed frog' 'volleyball' 'gazelle' 'swimming trunks' 'bee' 'fountain' 'bighorn' 'crane'],47.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1620,['scorpion' 'ice cream' 'tailed frog' 'volleyball' 'gazelle' 'swimming trunks' 'bee' 'fountain' 'bighorn' 'crane'],47.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1621,['sandal' 'coral reef' 'lemon' 'American lobster' 'orange' 'golden retriever' 'fly' 'baboon' 'binoculars' 'hog'],54.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1621,['sandal' 'coral reef' 'lemon' 'American lobster' 'orange' 'golden retriever' 'fly' 'baboon' 'binoculars' 'hog'],55.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1622,['goldfish' 'sewing machine' 'tarantula' 'kimono' 'pop bottle' 'baboon' 'rocking chair' 'cliff' 'pomegranate' 'bucket'],47.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1622,['goldfish' 'sewing machine' 'tarantula' 'kimono' 'pop bottle' 'baboon' 'rocking chair' 'cliff' 'pomegranate' 'bucket'],53.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1623,['goldfish' 'cougar' 'pomegranate' 'police van' 'stopwatch' 'lion' 'wooden spoon' 'school bus' 'koala' 'vestment'],64.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1623,['goldfish' 'cougar' 'pomegranate' 'police van' 'stopwatch' 'lion' 'wooden spoon' 'school bus' 'koala' 'vestment'],64.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1624,['Persian cat' 'turnstile' 'sandal' 'rocking chair' 'cannon' 'wooden spoon' 'ladybug' 'iPod' 'slug' 'thatch'],43.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1624,['Persian cat' 'turnstile' 'sandal' 'rocking chair' 'cannon' 'wooden spoon' 'ladybug' 'iPod' 'slug' 'thatch'],45.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1625,['hog' 'teapot' 'centipede' 'tarantula' 'gondola' 'military uniform' 'stopwatch' 'iPod' 'goldfish' 'backpack'],51.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1625,['hog' 'teapot' 'centipede' 'tarantula' 'gondola' 'military uniform' 'stopwatch' 'iPod' 'goldfish' 'backpack'],51.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1626,['tabby' 'rocking chair' 'sports car' 'Labrador retriever' 'Arabian camel' 'plate' 'altar' 'barrel' 'magnetic compass' 'go-kart'],54.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1626,['tabby' 'rocking chair' 'sports car' 'Labrador retriever' 'Arabian camel' 'plate' 'altar' 'barrel' 'magnetic compass' 'go-kart'],54.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1627,['seashore' 'neck brace' 'military uniform' 'dam' 'ice cream' 'beach wagon' 'brown bear' 'poncho' 'beacon' 'maypole'],57.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1627,['seashore' 'neck brace' 'military uniform' 'dam' 'ice cream' 'beach wagon' 'brown bear' 'poncho' 'beacon' 'maypole'],64.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1628,['tabby' 'centipede' 'Labrador retriever' 'cannon' 'bullfrog' 'iPod' 'teddy' 'umbrella' 'comic book' 'hourglass'],41.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1628,['tabby' 'centipede' 'Labrador retriever' 'cannon' 'bullfrog' 'iPod' 'teddy' 'umbrella' 'comic book' 'hourglass'],46.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1629,['scorpion' 'chimpanzee' 'tractor' 'Arabian camel' 'CD player' 'mushroom' 'chain' 'cliff dwelling' 'pole' 'desk'],43.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1629,['scorpion' 'chimpanzee' 'tractor' 'Arabian camel' 'CD player' 'mushroom' 'chain' 'cliff dwelling' 'pole' 'desk'],51.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1630,['confectionery' 'vestment' 'plunger' 'dumbbell' 'pizza' 'barn' 'police van' 'tarantula' 'abacus' 'reel'],49.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1630,['confectionery' 'vestment' 'plunger' 'dumbbell' 'pizza' 'barn' 'police van' 'tarantula' 'abacus' 'reel'],52.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1631,['syringe' 'sock' 'jellyfish' 'trolleybus' 'sewing machine' 'steel arch bridge' 'snail' 'chain' 'cockroach' 'boa constrictor'],46.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1631,['syringe' 'sock' 'jellyfish' 'trolleybus' 'sewing machine' 'steel arch bridge' 'snail' 'chain' 'cockroach' 'boa constrictor'],51.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1632,['barrel' 'slug' 'pomegranate' 'American alligator' 'bullet train' 'dam' 'European fire salamander' 'bison' 'monarch' 'Labrador retriever'],52.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1632,['barrel' 'slug' 'pomegranate' 'American alligator' 'bullet train' 'dam' 'European fire salamander' 'bison' 'monarch' 'Labrador retriever'],61.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1633,['bikini' 'torch' 'water jug' 'black stork' 'bannister' 'neck brace' 'brass' 'parking meter' 'basketball' 'bullet train'],49.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1633,['bikini' 'torch' 'water jug' 'black stork' 'bannister' 'neck brace' 'brass' 'parking meter' 'basketball' 'bullet train'],50.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1634,['mashed potato' 'dugong' 'lakeside' 'spiny lobster' 'flagpole' 'picket fence' 'tailed frog' 'sunglasses' 'space heater' 'reel'],53.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1634,['mashed potato' 'dugong' 'lakeside' 'spiny lobster' 'flagpole' 'picket fence' 'tailed frog' 'sunglasses' 'space heater' 'reel'],56.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1635,['fly' 'chimpanzee' 'triumphal arch' 'water jug' 'Labrador retriever' 'lakeside' 'sewing machine' 'butcher shop' 'spider web' 'crane'],53.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1635,['fly' 'chimpanzee' 'triumphal arch' 'water jug' 'Labrador retriever' 'lakeside' 'sewing machine' 'butcher shop' 'spider web' 'crane'],55.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1636,['chain' 'bullfrog' 'teapot' 'kimono' 'freight car' 'birdhouse' 'beacon' 'basketball' 'turnstile' 'cockroach'],55.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1636,['chain' 'bullfrog' 'teapot' 'kimono' 'freight car' 'birdhouse' 'beacon' 'basketball' 'turnstile' 'cockroach'],54.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1637,['lawn mower' 'fountain' 'birdhouse' 'bison' 'cash machine' 'snorkel' 'gazelle' 'fly' 'sewing machine' 'black widow'],51.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1637,['lawn mower' 'fountain' 'birdhouse' 'bison' 'cash machine' 'snorkel' 'gazelle' 'fly' 'sewing machine' 'black widow'],53.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1638,['European fire salamander' 'kimono' 'gazelle' 'projectile' 'water jug' 'binoculars' 'alp' 'scoreboard' 'meat loaf' 'bell pepper'],60.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1638,['European fire salamander' 'kimono' 'gazelle' 'projectile' 'water jug' 'binoculars' 'alp' 'scoreboard' 'meat loaf' 'bell pepper'],62.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1639,['bannister' 'gasmask' 'teddy' 'Yorkshire terrier' 'abacus' 'academic gown' 'projectile' 'military uniform' 'poncho' 'mushroom'],42.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1639,['bannister' 'gasmask' 'teddy' 'Yorkshire terrier' 'abacus' 'academic gown' 'projectile' 'military uniform' 'poncho' 'mushroom'],45.40%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/1640,['bee' 'walking stick' 'cliff' 'standard poodle' 'bikini' 'African elephant' 'beacon' 'sombrero' 'boa constrictor' 'scoreboard'],52.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1640,['bee' 'walking stick' 'cliff' 'standard poodle' 'bikini' 'African elephant' 'beacon' 'sombrero' 'boa constrictor' 'scoreboard'],53.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1641,['parking meter' 'barbershop' 'chimpanzee' 'CD player' 'sulphur butterfly' 'limousine' 'coral reef' 'go-kart' 'steel arch bridge' 'Christmas stocking'],58.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1641,['parking meter' 'barbershop' 'chimpanzee' 'CD player' 'sulphur butterfly' 'limousine' 'coral reef' 'go-kart' 'steel arch bridge' 'Christmas stocking'],59.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1642,['bison' 'mashed potato' 'slug' 'plunger' 'torch' 'abacus' 'tractor' 'hourglass' 'black widow' 'remote control'],51.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1642,['bison' 'mashed potato' 'slug' 'plunger' 'torch' 'abacus' 'tractor' 'hourglass' 'black widow' 'remote control'],55.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1643,['baboon' 'bannister' 'steel arch bridge' 'trolleybus' 'volleyball' 'African elephant' 'bikini' 'trilobite' 'orangutan' 'pop bottle'],50.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1643,['baboon' 'bannister' 'steel arch bridge' 'trolleybus' 'volleyball' 'African elephant' 'bikini' 'trilobite' 'orangutan' 'pop bottle'],52.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1644,['slug' 'obelisk' 'comic book' 'sunglasses' 'sports car' 'nail' 'American lobster' 'suspension bridge' 'academic gown' 'Christmas stocking'],58.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1644,['slug' 'obelisk' 'comic book' 'sunglasses' 'sports car' 'nail' 'American lobster' 'suspension bridge' 'academic gown' 'Christmas stocking'],59.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1645,['beaker' 'candle' 'grasshopper' 'sewing machine' 'fly' 'teddy' 'baboon' 'dragonfly' 'broom' 'tabby'],38.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1645,['beaker' 'candle' 'grasshopper' 'sewing machine' 'fly' 'teddy' 'baboon' 'dragonfly' 'broom' 'tabby'],44.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1646,['lion' 'baboon' 'bow tie' 'obelisk' 'koala' 'walking stick' 'brown bear' 'European fire salamander' 'brain coral' 'brass'],57.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1646,['lion' 'baboon' 'bow tie' 'obelisk' 'koala' 'walking stick' 'brown bear' 'European fire salamander' 'brain coral' 'brass'],60.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1647,['trilobite' 'police van' 'snail' 'cockroach' 'banana' 'basketball' 'barbershop' 'freight car' 'lion' 'picket fence'],58.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1647,['trilobite' 'police van' 'snail' 'cockroach' 'banana' 'basketball' 'barbershop' 'freight car' 'lion' 'picket fence'],62.00%,True,100,25,10,0.00100,0.00,32x32x3
