SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/869,['fly' 'candle' 'Chihuahua' 'syringe' 'beaker' 'hourglass' 'umbrella' 'basketball' 'beacon' 'plate'],47.20%,True,100,25,10,0.00100,0.00,32x32x3
random/870,['organ' 'American alligator' 'gondola' 'dragonfly' 'standard poodle' 'sandal' 'maypole' 'space heater' 'trolleybus' 'water tower'],57.80%,False,100,25,10,0.00100,0.00,32x32x3
random/870,['organ' 'American alligator' 'gondola' 'dragonfly' 'standard poodle' 'sandal' 'maypole' 'space heater' 'trolleybus' 'water tower'],54.40%,True,100,25,10,0.00100,0.00,32x32x3
random/871,['teddy' 'snail' 'black widow' 'Yorkshire terrier' 'go-kart' 'thatch' 'tabby' 'cliff dwelling' 'punching bag' 'fly'],42.60%,False,100,25,10,0.00100,0.00,32x32x3
random/871,['teddy' 'snail' 'black widow' 'Yorkshire terrier' 'go-kart' 'thatch' 'tabby' 'cliff dwelling' 'punching bag' 'fly'],49.00%,True,100,25,10,0.00100,0.00,32x32x3
random/872,['triumphal arch' 'dragonfly' 'sock' 'beach wagon' 'frying pan' 'baboon' 'viaduct' 'boa constrictor' 'seashore' 'bathtub'],61.20%,False,100,25,10,0.00100,0.00,32x32x3
random/872,['triumphal arch' 'dragonfly' 'sock' 'beach wagon' 'frying pan' 'baboon' 'viaduct' 'boa constrictor' 'seashore' 'bathtub'],61.40%,True,100,25,10,0.00100,0.00,32x32x3
random/873,['pomegranate' 'standard poodle' 'coral reef' 'ox' 'mushroom' 'comic book' 'broom' 'bison' 'punching bag' 'ice cream'],53.60%,False,100,25,10,0.00100,0.00,32x32x3
random/873,['pomegranate' 'standard poodle' 'coral reef' 'ox' 'mushroom' 'comic book' 'broom' 'bison' 'punching bag' 'ice cream'],52.60%,True,100,25,10,0.00100,0.00,32x32x3
random/874,['backpack' 'cliff dwelling' 'cauliflower' 'espresso' 'convertible' 'limousine' 'coral reef' 'wooden spoon' 'plunger' 'desk'],54.40%,False,100,25,10,0.00100,0.00,32x32x3
random/874,['backpack' 'cliff dwelling' 'cauliflower' 'espresso' 'convertible' 'limousine' 'coral reef' 'wooden spoon' 'plunger' 'desk'],56.20%,True,100,25,10,0.00100,0.00,32x32x3
random/875,"['bikini' 'bison' 'school bus' 'apron' 'spiny lobster' 'projectile' 'reel' 'grasshopper' ""potter's wheel"" 'cash machine']",52.00%,False,100,25,10,0.00100,0.00,32x32x3
random/875,"['bikini' 'bison' 'school bus' 'apron' 'spiny lobster' 'projectile' 'reel' 'grasshopper' ""potter's wheel"" 'cash machine']",55.40%,True,100,25,10,0.00100,0.00,32x32x3
random/876,['backpack' 'fly' 'school bus' 'wooden spoon' 'syringe' 'guinea pig' 'hog' 'beacon' 'golden retriever' 'ladybug'],52.00%,False,100,25,10,0.00100,0.00,32x32x3
random/876,['backpack' 'fly' 'school bus' 'wooden spoon' 'syringe' 'guinea pig' 'hog' 'beacon' 'golden retriever' 'ladybug'],55.00%,True,100,25,10,0.00100,0.00,32x32x3
random/877,['cardigan' 'tailed frog' 'suspension bridge' 'potpie' 'dugong' 'plunger' 'snail' 'trolleybus' 'maypole' 'boa constrictor'],56.20%,False,100,25,10,0.00100,0.00,32x32x3
random/877,['cardigan' 'tailed frog' 'suspension bridge' 'potpie' 'dugong' 'plunger' 'snail' 'trolleybus' 'maypole' 'boa constrictor'],56.00%,True,100,25,10,0.00100,0.00,32x32x3
random/878,['gazelle' 'desk' 'punching bag' 'confectionery' 'cannon' 'ox' 'teddy' 'lampshade' 'computer keyboard' 'moving van'],50.20%,False,100,25,10,0.00100,0.00,32x32x3
random/878,['gazelle' 'desk' 'punching bag' 'confectionery' 'cannon' 'ox' 'teddy' 'lampshade' 'computer keyboard' 'moving van'],53.60%,True,100,25,10,0.00100,0.00,32x32x3
random/879,['snail' 'orangutan' 'bell pepper' 'plunger' 'water tower' 'gondola' 'altar' 'German shepherd' 'lakeside' 'lesser panda'],58.40%,False,100,25,10,0.00100,0.00,32x32x3
random/879,['snail' 'orangutan' 'bell pepper' 'plunger' 'water tower' 'gondola' 'altar' 'German shepherd' 'lakeside' 'lesser panda'],54.80%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/880,['acorn' 'scorpion' 'espresso' 'coral reef' 'fly' 'spiny lobster' 'candle' 'centipede' 'cockroach' 'magnetic compass'],50.20%,False,100,25,10,0.00100,0.00,32x32x3
random/880,['acorn' 'scorpion' 'espresso' 'coral reef' 'fly' 'spiny lobster' 'candle' 'centipede' 'cockroach' 'magnetic compass'],50.80%,True,100,25,10,0.00100,0.00,32x32x3
random/881,['American alligator' 'punching bag' 'baboon' 'dumbbell' 'mantis' 'bison' 'banana' 'wok' 'black stork' 'gazelle'],52.80%,False,100,25,10,0.00100,0.00,32x32x3
random/881,['American alligator' 'punching bag' 'baboon' 'dumbbell' 'mantis' 'bison' 'banana' 'wok' 'black stork' 'gazelle'],57.80%,True,100,25,10,0.00100,0.00,32x32x3
random/882,['broom' 'sandal' 'tailed frog' 'cougar' 'wooden spoon' 'lampshade' 'kimono' 'desk' 'lion' 'monarch'],42.20%,False,100,25,10,0.00100,0.00,32x32x3
random/882,['broom' 'sandal' 'tailed frog' 'cougar' 'wooden spoon' 'lampshade' 'kimono' 'desk' 'lion' 'monarch'],43.80%,True,100,25,10,0.00100,0.00,32x32x3
random/883,['broom' 'sea slug' 'teddy' 'dining table' 'coral reef' 'dragonfly' 'African elephant' 'guacamole' 'nail' 'goose'],50.60%,False,100,25,10,0.00100,0.00,32x32x3
random/883,['broom' 'sea slug' 'teddy' 'dining table' 'coral reef' 'dragonfly' 'African elephant' 'guacamole' 'nail' 'goose'],52.20%,True,100,25,10,0.00100,0.00,32x32x3
random/884,['mushroom' 'reel' 'Chihuahua' 'pill bottle' 'standard poodle' 'umbrella' 'dragonfly' 'bannister' 'jinrikisha' 'banana'],42.40%,False,100,25,10,0.00100,0.00,32x32x3
random/884,['mushroom' 'reel' 'Chihuahua' 'pill bottle' 'standard poodle' 'umbrella' 'dragonfly' 'bannister' 'jinrikisha' 'banana'],44.20%,True,100,25,10,0.00100,0.00,32x32x3
random/885,['Arabian camel' 'European fire salamander' 'sea slug' 'cardigan' 'reel' 'projectile' 'sulphur butterfly' 'sea cucumber' 'Egyptian cat' 'barbershop'],51.20%,False,100,25,10,0.00100,0.00,32x32x3
random/885,['Arabian camel' 'European fire salamander' 'sea slug' 'cardigan' 'reel' 'projectile' 'sulphur butterfly' 'sea cucumber' 'Egyptian cat' 'barbershop'],53.20%,True,100,25,10,0.00100,0.00,32x32x3
random/886,['coral reef' 'kimono' 'pomegranate' 'beaker' 'snail' 'German shepherd' 'tabby' 'computer keyboard' 'Christmas stocking' 'wooden spoon'],48.60%,False,100,25,10,0.00100,0.00,32x32x3
random/886,['coral reef' 'kimono' 'pomegranate' 'beaker' 'snail' 'German shepherd' 'tabby' 'computer keyboard' 'Christmas stocking' 'wooden spoon'],51.60%,True,100,25,10,0.00100,0.00,32x32x3
random/887,['tarantula' 'Labrador retriever' 'centipede' 'flagpole' 'umbrella' 'guacamole' 'pop bottle' 'koala' 'walking stick' 'Egyptian cat'],46.20%,False,100,25,10,0.00100,0.00,32x32x3
random/887,['tarantula' 'Labrador retriever' 'centipede' 'flagpole' 'umbrella' 'guacamole' 'pop bottle' 'koala' 'walking stick' 'Egyptian cat'],42.40%,True,100,25,10,0.00100,0.00,32x32x3
random/888,['American alligator' 'jinrikisha' 'teapot' 'volleyball' 'ladybug' 'lion' 'space heater' 'tarantula' 'sea slug' 'golden retriever'],52.60%,False,100,25,10,0.00100,0.00,32x32x3
random/888,['American alligator' 'jinrikisha' 'teapot' 'volleyball' 'ladybug' 'lion' 'space heater' 'tarantula' 'sea slug' 'golden retriever'],50.60%,True,100,25,10,0.00100,0.00,32x32x3
random/889,['meat loaf' 'Chihuahua' 'limousine' 'monarch' 'mantis' 'water tower' 'stopwatch' 'syringe' 'dragonfly' 'mushroom'],58.20%,False,100,25,10,0.00100,0.00,32x32x3
random/889,['meat loaf' 'Chihuahua' 'limousine' 'monarch' 'mantis' 'water tower' 'stopwatch' 'syringe' 'dragonfly' 'mushroom'],59.40%,True,100,25,10,0.00100,0.00,32x32x3
random/890,"[""potter's wheel"" 'barbershop' 'cauliflower' 'academic gown' 'umbrella' 'desk' 'boa constrictor' 'Christmas stocking' 'pretzel' 'brown bear']",50.80%,False,100,25,10,0.00100,0.00,32x32x3
random/890,"[""potter's wheel"" 'barbershop' 'cauliflower' 'academic gown' 'umbrella' 'desk' 'boa constrictor' 'Christmas stocking' 'pretzel' 'brown bear']",52.80%,True,100,25,10,0.00100,0.00,32x32x3
random/891,['barrel' 'goose' 'cougar' 'ox' 'dam' 'sulphur butterfly' 'sombrero' 'black stork' 'candle' 'chimpanzee'],53.20%,False,100,25,10,0.00100,0.00,32x32x3
random/891,['barrel' 'goose' 'cougar' 'ox' 'dam' 'sulphur butterfly' 'sombrero' 'black stork' 'candle' 'chimpanzee'],54.00%,True,100,25,10,0.00100,0.00,32x32x3
random/892,"['barn' 'magnetic compass' 'scorpion' 'wooden spoon' 'koala' 'bison' ""potter's wheel"" 'black widow' 'altar' 'pole']",49.60%,False,100,25,10,0.00100,0.00,32x32x3
random/892,"['barn' 'magnetic compass' 'scorpion' 'wooden spoon' 'koala' 'bison' ""potter's wheel"" 'black widow' 'altar' 'pole']",56.60%,True,100,25,10,0.00100,0.00,32x32x3
random/893,['reel' 'mantis' 'guinea pig' 'dumbbell' 'drumstick' 'standard poodle' 'bullet train' 'lemon' 'beach wagon' 'brain coral'],51.60%,False,100,25,10,0.00100,0.00,32x32x3
random/893,['reel' 'mantis' 'guinea pig' 'dumbbell' 'drumstick' 'standard poodle' 'bullet train' 'lemon' 'beach wagon' 'brain coral'],55.40%,True,100,25,10,0.00100,0.00,32x32x3
random/894,['military uniform' 'lesser panda' 'spider web' 'convertible' 'triumphal arch' 'brown bear' 'bullet train' 'Chihuahua' 'birdhouse' 'fly'],54.60%,False,100,25,10,0.00100,0.00,32x32x3
random/894,['military uniform' 'lesser panda' 'spider web' 'convertible' 'triumphal arch' 'brown bear' 'bullet train' 'Chihuahua' 'birdhouse' 'fly'],53.20%,True,100,25,10,0.00100,0.00,32x32x3
random/895,['teddy' 'drumstick' 'trilobite' 'torch' 'reel' 'computer keyboard' 'sock' 'dumbbell' 'cardigan' 'steel arch bridge'],41.80%,False,100,25,10,0.00100,0.00,32x32x3
random/895,['teddy' 'drumstick' 'trilobite' 'torch' 'reel' 'computer keyboard' 'sock' 'dumbbell' 'cardigan' 'steel arch bridge'],43.60%,True,100,25,10,0.00100,0.00,32x32x3
random/896,['obelisk' 'computer keyboard' 'bucket' 'hog' 'fur coat' 'neck brace' 'water jug' 'remote control' 'ice cream' 'dumbbell'],40.40%,False,100,25,10,0.00100,0.00,32x32x3
random/896,['obelisk' 'computer keyboard' 'bucket' 'hog' 'fur coat' 'neck brace' 'water jug' 'remote control' 'ice cream' 'dumbbell'],39.80%,True,100,25,10,0.00100,0.00,32x32x3
random/897,['punching bag' 'scoreboard' 'goose' 'obelisk' 'pretzel' 'orange' 'cash machine' 'baboon' 'albatross' 'beach wagon'],65.00%,False,100,25,10,0.00100,0.00,32x32x3
random/897,['punching bag' 'scoreboard' 'goose' 'obelisk' 'pretzel' 'orange' 'cash machine' 'baboon' 'albatross' 'beach wagon'],61.40%,True,100,25,10,0.00100,0.00,32x32x3
random/898,['snorkel' 'butcher shop' 'goldfish' 'grasshopper' 'boa constrictor' 'espresso' 'coral reef' 'European fire salamander' 'Labrador retriever' 'cliff dwelling'],59.20%,False,100,25,10,0.00100,0.00,32x32x3
random/898,['snorkel' 'butcher shop' 'goldfish' 'grasshopper' 'boa constrictor' 'espresso' 'coral reef' 'European fire salamander' 'Labrador retriever' 'cliff dwelling'],59.80%,True,100,25,10,0.00100,0.00,32x32x3
random/899,['dumbbell' 'goose' 'swimming trunks' 'pill bottle' 'gazelle' 'go-kart' 'mashed potato' 'American lobster' 'miniskirt' 'rocking chair'],49.40%,False,100,25,10,0.00100,0.00,32x32x3
random/899,['dumbbell' 'goose' 'swimming trunks' 'pill bottle' 'gazelle' 'go-kart' 'mashed potato' 'American lobster' 'miniskirt' 'rocking chair'],48.40%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/900,['lampshade' 'beacon' 'barn' 'tabby' 'comic book' 'desk' 'pill bottle' 'swimming trunks' 'candle' 'cauliflower'],56.00%,False,100,25,10,0.00100,0.00,32x32x3
random/900,['lampshade' 'beacon' 'barn' 'tabby' 'comic book' 'desk' 'pill bottle' 'swimming trunks' 'candle' 'cauliflower'],54.80%,True,100,25,10,0.00100,0.00,32x32x3
random/901,['freight car' 'barbershop' 'academic gown' 'bell pepper' 'gasmask' 'suspension bridge' 'jellyfish' 'swimming trunks' 'lemon' 'acorn'],62.60%,False,100,25,10,0.00100,0.00,32x32x3
random/901,['freight car' 'barbershop' 'academic gown' 'bell pepper' 'gasmask' 'suspension bridge' 'jellyfish' 'swimming trunks' 'lemon' 'acorn'],62.60%,True,100,25,10,0.00100,0.00,32x32x3
random/902,['ladybug' 'tailed frog' 'European fire salamander' 'teapot' 'poncho' 'American alligator' 'acorn' 'gondola' 'scorpion' 'dumbbell'],49.00%,False,100,25,10,0.00100,0.00,32x32x3
random/902,['ladybug' 'tailed frog' 'European fire salamander' 'teapot' 'poncho' 'American alligator' 'acorn' 'gondola' 'scorpion' 'dumbbell'],48.00%,True,100,25,10,0.00100,0.00,32x32x3
random/903,['ice cream' 'American alligator' 'miniskirt' 'oboe' 'dam' 'brain coral' 'triumphal arch' 'Labrador retriever' 'wooden spoon' 'police van'],53.80%,False,100,25,10,0.00100,0.00,32x32x3
random/903,['ice cream' 'American alligator' 'miniskirt' 'oboe' 'dam' 'brain coral' 'triumphal arch' 'Labrador retriever' 'wooden spoon' 'police van'],56.80%,True,100,25,10,0.00100,0.00,32x32x3
random/904,['sea cucumber' 'academic gown' 'sombrero' 'cockroach' 'chest' 'lakeside' 'freight car' 'barn' 'space heater' 'convertible'],57.80%,False,100,25,10,0.00100,0.00,32x32x3
random/904,['sea cucumber' 'academic gown' 'sombrero' 'cockroach' 'chest' 'lakeside' 'freight car' 'barn' 'space heater' 'convertible'],59.60%,True,100,25,10,0.00100,0.00,32x32x3
random/905,['backpack' 'bell pepper' 'syringe' 'triumphal arch' 'vestment' 'CD player' 'altar' 'lakeside' 'chain' 'stopwatch'],53.80%,False,100,25,10,0.00100,0.00,32x32x3
random/905,['backpack' 'bell pepper' 'syringe' 'triumphal arch' 'vestment' 'CD player' 'altar' 'lakeside' 'chain' 'stopwatch'],56.00%,True,100,25,10,0.00100,0.00,32x32x3
random/906,['scoreboard' 'cardigan' 'suspension bridge' 'desk' 'gazelle' 'black widow' 'bell pepper' 'sandal' 'snorkel' 'teddy'],58.00%,False,100,25,10,0.00100,0.00,32x32x3
random/906,['scoreboard' 'cardigan' 'suspension bridge' 'desk' 'gazelle' 'black widow' 'bell pepper' 'sandal' 'snorkel' 'teddy'],60.20%,True,100,25,10,0.00100,0.00,32x32x3
random/907,['turnstile' 'torch' 'jellyfish' 'miniskirt' 'swimming trunks' 'barn' 'spiny lobster' 'banana' 'sulphur butterfly' 'goldfish'],63.80%,False,100,25,10,0.00100,0.00,32x32x3
random/907,['turnstile' 'torch' 'jellyfish' 'miniskirt' 'swimming trunks' 'barn' 'spiny lobster' 'banana' 'sulphur butterfly' 'goldfish'],65.80%,True,100,25,10,0.00100,0.00,32x32x3
random/908,['tarantula' 'wooden spoon' 'broom' 'kimono' 'crane' 'punching bag' 'backpack' 'bee' 'pomegranate' 'torch'],48.40%,False,100,25,10,0.00100,0.00,32x32x3
random/908,['tarantula' 'wooden spoon' 'broom' 'kimono' 'crane' 'punching bag' 'backpack' 'bee' 'pomegranate' 'torch'],53.20%,True,100,25,10,0.00100,0.00,32x32x3
random/909,['lifeboat' 'comic book' 'fur coat' 'syringe' 'sewing machine' 'umbrella' 'ox' 'potpie' 'parking meter' 'wok'],51.60%,False,100,25,10,0.00100,0.00,32x32x3
random/909,['lifeboat' 'comic book' 'fur coat' 'syringe' 'sewing machine' 'umbrella' 'ox' 'potpie' 'parking meter' 'wok'],49.00%,True,100,25,10,0.00100,0.00,32x32x3
random/910,['sports car' 'Persian cat' 'parking meter' 'snail' 'barbershop' 'kimono' 'seashore' 'orange' 'volleyball' 'lawn mower'],58.80%,False,100,25,10,0.00100,0.00,32x32x3
random/910,['sports car' 'Persian cat' 'parking meter' 'snail' 'barbershop' 'kimono' 'seashore' 'orange' 'volleyball' 'lawn mower'],58.80%,True,100,25,10,0.00100,0.00,32x32x3
random/911,['American lobster' 'baboon' 'picket fence' 'sewing machine' 'pomegranate' 'German shepherd' 'lion' 'syringe' 'Labrador retriever' 'tabby'],40.60%,False,100,25,10,0.00100,0.00,32x32x3
random/911,['American lobster' 'baboon' 'picket fence' 'sewing machine' 'pomegranate' 'German shepherd' 'lion' 'syringe' 'Labrador retriever' 'tabby'],42.00%,True,100,25,10,0.00100,0.00,32x32x3
random/912,"['triumphal arch' 'altar' 'mushroom' 'gasmask' 'slug' ""potter's wheel"" 'tractor' 'pop bottle' 'cougar' 'bannister']",43.80%,False,100,25,10,0.00100,0.00,32x32x3
random/912,"['triumphal arch' 'altar' 'mushroom' 'gasmask' 'slug' ""potter's wheel"" 'tractor' 'pop bottle' 'cougar' 'bannister']",43.40%,True,100,25,10,0.00100,0.00,32x32x3
random/913,['ox' 'standard poodle' 'alp' 'fur coat' 'limousine' 'brain coral' 'gazelle' 'thatch' 'snail' 'espresso'],57.60%,False,100,25,10,0.00100,0.00,32x32x3
random/913,['ox' 'standard poodle' 'alp' 'fur coat' 'limousine' 'brain coral' 'gazelle' 'thatch' 'snail' 'espresso'],58.00%,True,100,25,10,0.00100,0.00,32x32x3
random/914,['coral reef' 'sports car' 'parking meter' 'CD player' 'barbershop' 'dragonfly' 'plate' 'nail' 'obelisk' 'lakeside'],56.40%,False,100,25,10,0.00100,0.00,32x32x3
random/914,['coral reef' 'sports car' 'parking meter' 'CD player' 'barbershop' 'dragonfly' 'plate' 'nail' 'obelisk' 'lakeside'],62.40%,True,100,25,10,0.00100,0.00,32x32x3
random/915,['sulphur butterfly' 'dam' 'monarch' 'broom' 'beacon' 'lakeside' 'bullfrog' 'projectile' 'CD player' 'cannon'],47.00%,False,100,25,10,0.00100,0.00,32x32x3
random/915,['sulphur butterfly' 'dam' 'monarch' 'broom' 'beacon' 'lakeside' 'bullfrog' 'projectile' 'CD player' 'cannon'],51.60%,True,100,25,10,0.00100,0.00,32x32x3
random/916,['snail' 'pretzel' 'military uniform' 'baboon' 'meat loaf' 'maypole' 'remote control' 'dam' 'tailed frog' 'obelisk'],53.00%,False,100,25,10,0.00100,0.00,32x32x3
random/916,['snail' 'pretzel' 'military uniform' 'baboon' 'meat loaf' 'maypole' 'remote control' 'dam' 'tailed frog' 'obelisk'],55.00%,True,100,25,10,0.00100,0.00,32x32x3
random/917,['lion' 'acorn' 'fly' 'Christmas stocking' 'fountain' 'nail' 'Persian cat' 'goldfish' 'dragonfly' 'American lobster'],53.60%,False,100,25,10,0.00100,0.00,32x32x3
random/917,['lion' 'acorn' 'fly' 'Christmas stocking' 'fountain' 'nail' 'Persian cat' 'goldfish' 'dragonfly' 'American lobster'],55.20%,True,100,25,10,0.00100,0.00,32x32x3
random/918,"['cash machine' 'CD player' 'drumstick' 'dining table' 'thatch' 'rugby ball' 'German shepherd' 'scorpion' 'orange' ""potter's wheel""]",50.00%,False,100,25,10,0.00100,0.00,32x32x3
random/918,"['cash machine' 'CD player' 'drumstick' 'dining table' 'thatch' 'rugby ball' 'German shepherd' 'scorpion' 'orange' ""potter's wheel""]",53.40%,True,100,25,10,0.00100,0.00,32x32x3
random/919,['miniskirt' 'koala' 'fly' 'sock' 'boa constrictor' 'chain' 'freight car' 'computer keyboard' 'brass' 'walking stick'],48.80%,False,100,25,10,0.00100,0.00,32x32x3
random/919,['miniskirt' 'koala' 'fly' 'sock' 'boa constrictor' 'chain' 'freight car' 'computer keyboard' 'brass' 'walking stick'],52.20%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/920,['comic book' 'king penguin' 'meat loaf' 'convertible' 'obelisk' 'lakeside' 'koala' 'beaker' 'police van' 'bison'],70.80%,False,100,25,10,0.00100,0.00,32x32x3
random/920,['comic book' 'king penguin' 'meat loaf' 'convertible' 'obelisk' 'lakeside' 'koala' 'beaker' 'police van' 'bison'],69.40%,True,100,25,10,0.00100,0.00,32x32x3
random/921,['lakeside' 'water jug' 'ox' 'fountain' 'brain coral' 'centipede' 'snorkel' 'Persian cat' 'remote control' 'orange'],51.80%,False,100,25,10,0.00100,0.00,32x32x3
random/921,['lakeside' 'water jug' 'ox' 'fountain' 'brain coral' 'centipede' 'snorkel' 'Persian cat' 'remote control' 'orange'],52.80%,True,100,25,10,0.00100,0.00,32x32x3
random/922,['bee' 'European fire salamander' 'black stork' 'rugby ball' 'beer bottle' 'walking stick' 'bow tie' 'computer keyboard' 'sulphur butterfly' 'orange'],57.40%,False,100,25,10,0.00100,0.00,32x32x3
random/922,['bee' 'European fire salamander' 'black stork' 'rugby ball' 'beer bottle' 'walking stick' 'bow tie' 'computer keyboard' 'sulphur butterfly' 'orange'],61.40%,True,100,25,10,0.00100,0.00,32x32x3
random/923,['pay-phone' 'water tower' 'nail' 'cauliflower' 'flagpole' 'lifeboat' 'boa constrictor' 'plate' 'alp' 'scoreboard'],55.20%,False,100,25,10,0.00100,0.00,32x32x3
random/923,['pay-phone' 'water tower' 'nail' 'cauliflower' 'flagpole' 'lifeboat' 'boa constrictor' 'plate' 'alp' 'scoreboard'],60.00%,True,100,25,10,0.00100,0.00,32x32x3
random/924,['tarantula' 'lifeboat' 'backpack' 'refrigerator' 'lemon' 'computer keyboard' 'bullet train' 'scoreboard' 'standard poodle' 'bell pepper'],59.00%,False,100,25,10,0.00100,0.00,32x32x3
random/924,['tarantula' 'lifeboat' 'backpack' 'refrigerator' 'lemon' 'computer keyboard' 'bullet train' 'scoreboard' 'standard poodle' 'bell pepper'],60.20%,True,100,25,10,0.00100,0.00,32x32x3
random/925,['altar' 'abacus' 'CD player' 'gazelle' 'pomegranate' 'spider web' 'viaduct' 'binoculars' 'barrel' 'scorpion'],54.40%,False,100,25,10,0.00100,0.00,32x32x3
random/925,['altar' 'abacus' 'CD player' 'gazelle' 'pomegranate' 'spider web' 'viaduct' 'binoculars' 'barrel' 'scorpion'],55.00%,True,100,25,10,0.00100,0.00,32x32x3
